time,value,gender,age,became_member_on,income,reward,offer_received,offer_viewed,offer_completed,transaction,offer_views_missed,informational,bogo,discount,total_reward_completed,total_duration_completed,total_difficulty_completed,difficulty_offered,duration_offered,last_time_offer_received,last_time_offer_completed,first_time_offer_received,first_time_offer_completed,mean_time_between_actions,amount_of_completed_user_paths,email,social,web,mobile
618,22.650000000000002,M,77.0,20180116,53000.0,65.0,5,3,0,10,2,1,7,0,0.0,0.0,0.0,8.125,5.625,504,0,0,False,34.333333333333336,0,8.0,6.0,6.0,8.0
594,27.900000000000002,M,74.0,20160211,36000.0,35.0,4,3,2,14,1,0,4,5,8.0,0.6086956521739131,0.5217391304347826,6.111111111111112,7.0,576,306,0,False,25.82608695652174,1,9.0,5.0,9.0,9.0
648,10.36,F,49.0,20180126,58000.0,30.0,6,6,0,1,0,4,2,6,0.0,0.0,0.0,7.0,6.833333333333334,576,0,0,False,49.84615384615385,0,12.0,6.0,10.0,10.0
600,17.18,M,45.0,20180416,43000.0,40.0,6,2,0,6,4,0,2,6,0.0,0.0,0.0,11.75,7.25,576,0,0,False,42.85714285714286,0,8.0,4.0,8.0,6.0
600,26.38,F,49.0,20171128,74000.0,66.0,5,4,1,1,1,0,6,4,5.0,0.9090909090909092,1.818181818181818,10.4,6.800000000000001,576,366,0,False,54.54545454545455,0,10.0,8.0,8.0,8.0
606,14.86,M,35.0,20170829,64000.0,33.0,4,2,1,6,2,0,3,4,2.0,0.7692307692307693,0.7692307692307693,9.285714285714286,8.285714285714286,576,606,0,False,33.69230769230769,0,7.0,5.0,5.0,7.0
648,49.28999999999999,F,62.0,20180629,40000.0,29.0,4,3,0,5,1,2,2,3,0.0,0.0,0.0,8.571428571428571,6.571428571428571,576,0,0,False,54.0,0,7.0,6.0,5.0,6.0
684,204.49,O,43.0,20170526,56000.0,27.0,4,4,4,12,0,0,0,12,9.0,1.2916666666666667,1.5416666666666667,9.25,7.75,576,576,0,False,28.5,2,12.0,6.0,12.0,12.0
672,24.550000000000004,M,50.0,20150123,73000.0,26.0,2,2,1,11,0,0,2,3,2.0,0.4375,0.625,10.0,6.2,504,228,0,False,35.25,0,5.0,2.0,5.0,5.0
696,18.95,M,64.0,20170805,75000.0,30.0,5,2,1,5,3,2,4,2,5.0,0.5384615384615384,0.3846153846153847,7.5,6.25,576,78,0,False,53.53846153846154,0,8.0,4.0,6.0,6.0
648,72.4,F,79.0,20160502,88000.0,11.0,4,3,1,3,1,4,0,4,2.0,0.6363636363636364,0.9090909090909092,6.25,5.375,576,36,0,False,58.90909090909091,1,8.0,4.0,4.0,7.0
630,372.02,F,84.0,20160701,108000.0,47.0,5,3,5,14,2,0,3,10,18.0,1.4074074074074074,1.8148148148148147,9.0,7.461538461538463,576,588,0,False,22.444444444444446,2,13.0,6.0,13.0,11.0
522,69.77000000000001,M,71.0,20171125,93000.0,44.0,4,2,1,3,2,1,4,2,10.0,0.7000000000000001,1.0,8.571428571428571,6.714285714285714,504,0,0,False,52.2,0,7.0,7.0,4.0,7.0
624,114.77,M,54.0,20180606,70000.0,90.0,4,4,4,6,0,0,9,3,30.0,1.6111111111111112,2.5,11.25,7.25,576,624,0,False,34.666666666666664,3,12.0,6.0,9.0,9.0
618,53.69,F,59.0,20180627,99000.0,88.0,6,6,3,2,0,0,8,7,18.0,1.0,1.2941176470588236,9.733333333333333,6.333333333333334,576,618,0,False,36.35294117647059,1,15.0,11.0,15.0,13.0
702,126.42,M,26.0,20180222,61000.0,51.0,4,3,3,8,1,1,6,3,17.0,1.3333333333333333,1.3888888888888888,7.5,7.6000000000000005,576,546,0,False,20.333333333333332,1,10.0,6.0,7.0,10.0
660,39.910000000000004,M,65.0,20161028,46000.0,37.0,4,2,2,13,2,0,2,6,5.0,0.8095238095238095,0.8095238095238095,10.5,8.0,576,444,0,False,31.42857142857143,1,8.0,7.0,8.0,7.0
690,47.81000000000001,M,53.0,20171013,34000.0,28.0,3,2,1,16,1,0,2,4,2.0,0.4545454545454546,0.4545454545454546,10.0,8.5,576,684,0,False,31.363636363636367,0,6.0,5.0,4.0,6.0
678,400.16,F,32.0,20171030,34000.0,50.0,4,4,1,11,0,4,5,0,10.0,0.25,0.5,5.555555555555555,4.111111111111112,576,396,0,False,29.400000000000002,1,9.0,9.0,5.0,9.0
600,91.81,F,87.0,20170507,94000.0,44.0,4,2,3,4,2,2,3,4,17.0,1.6923076923076923,3.076923076923077,10.0,6.111111111111112,576,588,0,False,46.15384615384615,0,9.0,5.0,7.0,7.0
420,29.889999999999997,F,20.0,20160711,30000.0,25.0,2,1,0,10,1,0,2,1,0.0,0.0,0.0,13.333333333333336,8.0,408,0,0,False,32.30769230769231,0,3.0,2.0,1.0,2.0
534,78.94,F,54.0,20160424,109000.0,6.0,1,1,1,3,0,0,0,3,2.0,1.1666666666666667,1.6666666666666667,10.0,7.0,0,102,0,False,89.0,1,3.0,0.0,3.0,3.0
612,261.71,M,58.0,20160316,79000.0,57.0,5,5,5,13,0,0,3,12,19.0,1.5714285714285714,2.3214285714285716,13.0,8.8,576,576,0,False,18.857142857142858,3,15.0,3.0,15.0,9.0
660,21.93,M,28.0,20180429,45000.0,48.0,5,4,1,4,1,0,6,4,5.0,0.5,0.3571428571428572,8.0,7.4,576,660,0,False,47.142857142857146,1,10.0,8.0,10.0,10.0
648,0.61,M,73.0,20170827,30000.0,20.0,5,1,0,1,4,2,4,0,0.0,0.0,0.0,3.3333333333333335,5.333333333333333,576,0,0,False,68.57142857142857,0,6.0,2.0,6.0,6.0
708,181.81999999999996,M,37.0,20171122,60000.0,57.0,5,5,5,12,0,0,9,6,19.0,1.259259259259259,1.2962962962962963,7.0,6.800000000000001,576,588,0,False,26.22222222222222,4,15.0,9.0,15.0,15.0
660,65.97,M,24.0,20161120,73000.0,39.0,4,3,2,15,1,2,4,3,8.0,0.5833333333333334,0.5,5.666666666666668,6.111111111111112,576,660,0,False,27.5,1,9.0,7.0,5.0,9.0
684,48.86000000000001,M,44.0,20171017,74000.0,53.0,6,3,3,14,3,2,4,6,17.0,0.9615384615384616,1.5384615384615383,9.583333333333334,7.083333333333334,576,594,0,False,26.30769230769231,0,12.0,8.0,10.0,10.0
630,206.25,M,51.0,20160107,98000.0,45.0,5,5,2,8,0,6,6,0,15.0,0.5,0.75,3.75,4.333333333333333,576,504,0,False,23.1,1,12.0,8.0,10.0,12.0
558,148.87,M,55.0,20171005,61000.0,30.0,3,3,1,11,0,4,3,0,10.0,0.2777777777777778,0.5555555555555556,4.2857142857142865,3.857142857142857,408,12,0,False,31.0,1,7.0,7.0,3.0,7.0
660,42.480000000000004,F,39.0,20161015,74000.0,26.0,3,2,2,11,1,0,3,4,8.0,0.7777777777777778,0.6666666666666666,6.571428571428571,7.0,576,522,0,False,35.666666666666664,1,7.0,3.0,7.0,7.0
666,188.97,F,79.0,20160229,57000.0,35.0,5,3,3,12,2,1,4,6,10.0,1.0434782608695652,0.9565217391304348,6.454545454545454,7.1818181818181825,576,594,0,False,24.52173913043478,1,11.0,8.0,11.0,11.0
684,262.09000000000003,F,84.0,20170128,96000.0,36.0,4,4,3,10,0,2,6,3,12.0,0.9047619047619048,0.9523809523809523,5.454545454545454,5.909090909090909,576,594,0,False,24.571428571428573,2,11.0,3.0,11.0,11.0
714,182.29,F,59.0,20160404,97000.0,29.0,3,1,3,6,2,0,5,2,12.0,1.6153846153846154,1.5384615384615383,6.42857142857143,7.0,504,522,0,False,42.0,1,7.0,0.0,7.0,7.0
690,17.64,M,67.0,20171207,46000.0,36.0,4,4,0,5,0,2,4,2,0.0,0.0,0.0,5.5,5.5,504,0,0,False,48.46153846153846,0,8.0,8.0,4.0,8.0
696,164.47,M,45.0,20160528,84000.0,36.0,4,4,3,8,0,2,6,3,12.0,1.263157894736842,1.0526315789473684,5.454545454545454,7.272727272727272,576,672,0,False,36.63157894736842,3,11.0,3.0,11.0,11.0
696,127.31,M,51.0,20151218,114000.0,45.0,6,2,2,6,4,4,3,3,15.0,1.0625,1.875,9.0,6.7,576,510,0,False,43.5,2,10.0,3.0,7.0,7.0
714,66.08,M,74.0,20160412,69000.0,34.0,5,3,2,16,2,2,6,2,10.0,0.3846153846153847,0.3846153846153847,5.0,5.2,504,378,0,False,27.46153846153846,1,10.0,6.0,10.0,10.0
714,318.21,F,40.0,20180120,63000.0,21.0,4,3,2,18,1,3,3,3,7.0,0.44444444444444436,0.5555555555555556,5.0,5.111111111111112,576,576,0,False,20.22222222222222,2,9.0,5.0,7.0,9.0
594,0.0,M,41.0,20170922,83000.0,28.0,5,5,0,0,0,2,0,8,0.0,0.0,0.0,12.0,8.200000000000001,576,0,0,False,59.400000000000006,0,10.0,2.0,10.0,6.0
630,207.63,M,79.0,20170308,71000.0,27.0,5,5,3,12,0,4,3,6,9.0,0.88,1.0,5.769230769230769,6.153846153846154,576,408,0,False,25.200000000000003,1,13.0,8.0,11.0,13.0
642,244.02,F,21.0,20161124,74000.0,117.0,6,6,6,12,0,0,12,6,39.0,1.3333333333333333,1.8333333333333333,9.166666666666666,6.666666666666668,576,594,0,False,21.400000000000002,4,18.0,18.0,18.0,18.0
672,26.210000000000004,F,30.0,20161205,41000.0,10.0,3,2,0,9,1,3,2,0,0.0,0.0,0.0,2.0,4.800000000000001,504,0,0,False,48.0,0,5.0,2.0,3.0,5.0
582,53.74,M,82.0,20171012,89000.0,41.0,5,4,3,2,1,1,2,9,7.0,1.7142857142857142,1.9285714285714288,8.416666666666666,7.083333333333334,504,582,0,False,41.57142857142857,2,12.0,9.0,11.0,12.0
606,112.24000000000001,M,82.0,20151120,78000.0,6.0,3,2,1,5,1,3,0,3,2.0,0.9090909090909092,0.9090909090909092,5.0,6.666666666666668,576,150,0,False,55.090909090909086,1,6.0,5.0,4.0,6.0
504,90.43,F,62.0,20161223,108000.0,19.0,2,2,1,3,0,0,2,3,3.0,0.875,0.875,6.2,6.2,504,6,0,False,63.0,0,5.0,5.0,5.0,5.0
588,89.97999999999999,M,66.0,20180711,108000.0,34.0,5,4,3,3,1,4,6,2,12.0,1.2666666666666666,1.3333333333333333,4.166666666666667,5.333333333333333,576,588,0,False,39.2,0,12.0,5.0,10.0,12.0
582,20.650000000000002,M,32.0,20171123,59000.0,19.0,5,3,0,7,2,3,1,4,0.0,0.0,0.0,8.125,7.125,576,0,0,False,38.800000000000004,0,8.0,4.0,6.0,6.0
714,245.2199999999999,M,52.0,20160106,56000.0,66.0,4,4,3,17,0,2,6,3,22.0,0.7857142857142857,1.0714285714285714,8.181818181818183,6.727272727272727,576,606,0,False,25.5,3,11.0,9.0,8.0,11.0
618,39.45,F,70.0,20140130,31000.0,32.0,4,3,2,13,1,1,2,6,4.0,0.9090909090909092,0.9090909090909092,8.88888888888889,8.666666666666666,504,366,0,False,28.09090909090909,0,9.0,8.0,7.0,9.0
552,22.13,M,41.0,20170919,68000.0,19.0,4,3,2,2,1,4,3,2,7.0,1.0909090909090908,1.3636363636363635,3.8888888888888893,5.0,504,552,0,False,34.90909090909091,2,9.0,3.0,9.0,9.0
642,139.53,M,60.0,20170729,74000.0,86.0,5,4,4,8,1,2,8,3,32.0,1.4761904761904763,1.9047619047619047,8.461538461538463,7.0769230769230775,576,642,0,False,24.0,3,13.0,13.0,3.0,13.0
618,22.57,M,23.0,20180712,48000.0,35.0,5,3,2,5,2,0,2,8,6.0,0.9333333333333331,0.9333333333333331,8.200000000000001,6.9,576,588,0,False,41.2,0,10.0,8.0,10.0,9.0
576,11.370000000000001,F,57.0,20171001,76000.0,41.0,6,3,0,1,3,1,6,2,0.0,0.0,0.0,5.4444444444444455,5.777777777777779,576,0,0,False,57.6,0,9.0,7.0,8.0,9.0
714,109.09,F,77.0,20160609,88000.0,36.0,5,1,4,6,4,1,4,5,17.0,1.9375,2.5,9.0,7.300000000000001,576,714,0,False,44.625,1,10.0,0.0,10.0,8.0
570,5.449999999999999,M,71.0,20180302,59000.0,14.0,4,1,0,3,3,1,1,3,0.0,0.0,0.0,9.0,8.200000000000001,504,0,0,False,50.25,0,5.0,2.0,5.0,4.0
576,71.82000000000001,M,67.0,20131019,73000.0,36.0,3,2,2,4,1,1,3,3,12.0,1.0909090909090908,1.818181818181818,8.571428571428571,5.571428571428571,576,180,0,False,52.36363636363637,2,7.0,4.0,6.0,7.0
714,201.29,M,81.0,20170920,115000.0,60.0,4,4,3,8,0,2,9,0,20.0,0.8947368421052632,1.0526315789473684,5.454545454545454,5.1818181818181825,576,594,0,False,31.263157894736842,2,11.0,11.0,6.0,11.0
702,261.95,F,37.0,20151122,89000.0,51.0,4,4,3,12,0,2,6,3,17.0,1.0434782608695652,1.0869565217391304,6.818181818181818,7.272727272727272,576,534,0,False,30.52173913043478,2,11.0,6.0,8.0,11.0
648,98.99000000000001,M,35.0,20171217,48000.0,53.0,6,6,3,8,0,4,5,6,11.0,0.8260869565217391,0.8260869565217391,5.133333333333335,5.533333333333333,576,588,0,False,28.17391304347826,2,15.0,15.0,9.0,15.0
654,97.63,M,44.0,20161115,83000.0,6.0,2,2,1,5,0,2,0,3,2.0,1.0,1.0,6.0,7.2,576,654,0,False,65.4,1,5.0,5.0,3.0,5.0
600,19.03,M,40.0,20170910,56000.0,40.0,3,2,0,7,1,1,4,0,0.0,0.0,0.0,8.0,4.6000000000000005,576,0,0,False,47.5,0,5.0,5.0,4.0,5.0
588,24.85,M,71.0,20180319,78000.0,46.0,6,6,2,1,0,2,2,10,4.0,1.133333333333333,1.3333333333333333,10.0,7.92857142857143,576,456,0,False,39.2,1,14.0,9.0,10.0,12.0
660,14.81,M,62.0,20180506,43000.0,52.0,4,2,1,6,2,0,6,1,5.0,0.5384615384615384,0.3846153846153847,8.571428571428571,6.42857142857143,504,660,0,False,37.84615384615385,0,7.0,4.0,5.0,7.0
576,3.47,M,30.0,20180325,66000.0,6.0,5,4,0,3,1,7,0,2,0.0,0.0,0.0,1.5555555555555556,3.8888888888888893,576,0,0,False,48.0,0,9.0,9.0,2.0,9.0
684,41.37,M,50.0,20140107,65000.0,9.0,2,2,1,13,0,2,0,3,3.0,0.3888888888888889,0.3888888888888889,4.2,5.800000000000001,576,606,0,False,34.333333333333336,0,5.0,3.0,5.0,5.0
624,135.91,F,60.0,20171206,77000.0,29.0,4,3,2,7,1,2,0,7,8.0,1.0625,1.6875,11.222222222222221,7.666666666666668,576,600,0,False,39.0,2,9.0,3.0,9.0,5.0
630,91.87,M,66.0,20170806,36000.0,36.0,6,4,3,10,2,4,6,3,12.0,0.9565217391304348,0.8695652173913043,4.615384615384615,6.153846153846154,576,552,0,False,27.39130434782609,2,13.0,8.0,11.0,13.0
702,251.76999999999995,F,61.0,20170926,61000.0,91.0,5,5,4,17,0,0,11,3,27.0,0.7741935483870968,1.1290322580645162,8.214285714285715,5.857142857142858,576,576,0,False,22.64516129032258,1,14.0,11.0,11.0,14.0
708,38.459999999999994,M,55.0,20150623,58000.0,36.0,5,4,2,11,1,2,5,4,7.0,0.6363636363636364,0.6818181818181818,6.818181818181818,6.545454545454547,576,612,0,False,24.54545454545455,1,11.0,2.0,9.0,10.0
576,51.81999999999999,M,57.0,20171003,60000.0,85.0,4,4,2,3,0,0,10,0,15.0,0.7692307692307693,1.1538461538461535,8.5,5.4,504,540,0,False,44.30769230769231,2,10.0,10.0,8.0,10.0
594,18.84,M,61.0,20180215,62000.0,37.0,4,3,0,4,1,0,2,5,0.0,0.0,0.0,9.714285714285715,7.42857142857143,576,0,0,False,54.0,0,7.0,6.0,5.0,6.0
696,11.27,M,82.0,20180726,32000.0,32.0,5,1,0,7,4,1,2,3,0.0,0.0,0.0,11.666666666666666,7.5,504,0,0,False,53.53846153846154,0,6.0,2.0,4.0,4.0
678,26.14,F,36.0,20180417,62000.0,44.0,3,3,2,6,0,0,5,3,8.0,0.8571428571428571,0.8571428571428571,7.0,5.75,336,390,0,False,48.42857142857143,1,8.0,8.0,8.0,8.0
630,117.64,M,58.0,20170430,79000.0,40.0,4,2,2,5,2,3,5,0,15.0,0.9230769230769231,1.1538461538461535,5.0,5.125,576,600,0,False,45.230769230769226,1,8.0,3.0,8.0,8.0
702,155.35,F,69.0,20160426,94000.0,26.0,4,2,2,6,2,3,2,3,12.0,1.0,1.4285714285714286,6.25,5.625,576,582,0,False,42.42857142857143,0,8.0,4.0,4.0,8.0
576,2.12,F,52.0,20171224,51000.0,17.0,3,1,0,2,2,0,2,2,0.0,0.0,0.0,10.0,6.75,576,0,0,False,96.0,0,4.0,2.0,4.0,3.0
618,161.33,F,80.0,20160403,85000.0,72.0,5,5,5,7,0,0,6,9,24.0,1.9090909090909092,2.5,11.0,8.4,576,618,0,False,24.272727272727273,4,15.0,9.0,15.0,12.0
672,13.88,M,81.0,20180214,63000.0,25.0,4,2,0,4,2,1,5,0,0.0,0.0,0.0,4.166666666666667,5.666666666666668,576,0,0,False,50.400000000000006,0,6.0,3.0,5.0,6.0
714,39.230000000000004,M,56.0,20161019,52000.0,36.0,6,2,1,12,4,2,3,4,2.0,0.4761904761904762,0.4761904761904762,8.333333333333334,7.222222222222222,576,228,0,False,34.0,0,9.0,5.0,9.0,8.0
642,147.05,M,46.0,20160409,31000.0,70.0,6,4,2,20,2,5,7,0,20.0,0.375,0.625,5.833333333333333,4.916666666666667,576,576,0,False,20.0625,1,12.0,9.0,7.0,12.0
696,87.10000000000001,F,55.0,20170420,89000.0,30.0,4,0,2,4,4,2,4,0,15.0,1.4000000000000001,1.5,5.0,5.833333333333333,576,642,0,False,54.0,0,6.0,3.0,3.0,6.0
714,48.239999999999995,M,89.0,20150809,36000.0,45.0,5,4,4,22,1,0,2,11,9.0,0.9714285714285714,1.0571428571428572,9.307692307692308,8.384615384615385,576,702,0,False,20.400000000000002,1,13.0,11.0,11.0,13.0
696,173.64999999999998,M,81.0,20180114,79000.0,12.0,3,2,2,9,1,1,0,6,4.0,0.875,1.25,8.571428571428571,6.42857142857143,576,582,0,False,22.5,1,7.0,1.0,6.0,7.0
636,48.83000000000001,M,53.0,20160627,64000.0,36.0,4,3,1,12,1,2,3,3,2.0,0.35000000000000003,0.5,7.5,5.5,576,402,0,False,26.700000000000003,0,8.0,5.0,5.0,8.0
708,287.44,M,49.0,20140224,77000.0,69.0,5,5,5,14,0,0,6,9,23.0,1.0689655172413792,1.3448275862068966,7.800000000000001,6.2,576,582,0,False,24.41379310344828,3,15.0,12.0,15.0,15.0
696,209.06,F,32.0,20180312,69000.0,114.0,5,5,5,13,0,0,12,3,38.0,1.0357142857142858,1.5,8.4,5.800000000000001,576,666,0,False,24.857142857142858,2,15.0,15.0,12.0,15.0
576,26.19,F,80.0,20180211,47000.0,42.0,5,3,1,7,2,0,3,6,2.0,0.625,0.625,10.0,8.0,576,270,0,False,36.0,0,9.0,6.0,6.0,9.0
672,194.09,M,50.0,20160116,90000.0,75.0,4,4,4,8,0,0,9,3,25.0,1.35,2.0,10.0,6.75,576,642,0,False,25.200000000000003,4,12.0,9.0,9.0,9.0
642,303.21999999999997,M,65.0,20171118,71000.0,34.0,5,4,3,14,1,4,3,5,13.0,0.846153846153846,1.2307692307692308,6.333333333333334,5.833333333333333,576,588,0,False,24.692307692307693,3,12.0,8.0,10.0,10.0
654,20.52,M,22.0,20180616,64000.0,39.0,5,2,0,4,3,0,3,4,0.0,0.0,0.0,12.142857142857142,8.142857142857142,576,0,0,False,59.45454545454545,0,7.0,4.0,7.0,5.0
660,12.739999999999998,M,33.0,20180206,47000.0,37.0,4,2,0,7,2,0,4,2,0.0,0.0,0.0,10.0,6.833333333333334,576,0,0,False,49.84615384615385,0,6.0,4.0,4.0,5.0
696,57.809999999999995,M,42.0,20180724,53000.0,44.0,5,3,1,4,2,2,5,2,10.0,0.5384615384615384,0.7692307692307693,6.666666666666668,7.0,576,588,0,False,53.07692307692308,0,9.0,5.0,6.0,9.0
684,37.04000000000001,F,58.0,20180721,47000.0,44.0,5,3,1,9,2,1,5,3,5.0,0.3888888888888889,0.2777777777777778,8.333333333333334,7.666666666666668,576,420,0,False,38.0,0,9.0,4.0,7.0,8.0
690,144.32,M,65.0,20171217,88000.0,84.0,5,5,5,7,0,0,12,3,28.0,1.227272727272727,1.4545454545454546,6.4,5.4,576,690,0,False,23.72727272727273,5,15.0,15.0,15.0,15.0
588,99.62,M,32.0,20170925,39000.0,20.0,3,3,0,4,0,4,2,0,0.0,0.0,0.0,3.3333333333333335,3.6666666666666665,576,0,0,False,58.800000000000004,0,6.0,6.0,2.0,6.0
678,64.2,M,75.0,20151006,81000.0,12.0,4,4,2,3,0,4,0,6,4.0,1.0769230769230769,1.5384615384615383,6.0,5.6000000000000005,576,678,0,False,52.15384615384615,2,10.0,2.0,8.0,10.0
696,84.37,F,63.0,20171103,112000.0,66.0,4,3,3,3,1,0,7,3,17.0,1.6923076923076923,1.9230769230769231,9.0,7.300000000000001,576,696,0,False,42.92307692307692,1,10.0,8.0,8.0,10.0
690,27.730000000000008,M,47.0,20180115,44000.0,31.0,6,3,2,7,3,0,3,8,7.0,0.7777777777777778,0.8333333333333334,8.636363636363638,8.090909090909093,576,450,0,False,38.333333333333336,0,11.0,4.0,11.0,11.0
714,72.78000000000002,M,29.0,20131214,64000.0,26.0,4,2,2,17,2,1,3,4,7.0,0.68,0.6000000000000001,8.125,8.125,576,516,0,False,21.84,1,8.0,3.0,8.0,7.0
642,139.41,F,57.0,20170616,88000.0,45.0,4,4,3,6,0,2,3,6,15.0,1.4705882352941178,2.6470588235294117,12.272727272727273,7.363636363636363,576,576,0,False,37.76470588235294,2,11.0,5.0,9.0,5.0
702,87.13,M,77.0,20141011,66000.0,49.0,6,3,5,26,3,0,0,14,17.0,1.1,1.675,13.642857142857142,8.928571428571429,576,702,0,False,17.55,0,14.0,6.0,14.0,8.0
702,41.13,M,41.0,20171102,56000.0,69.0,5,5,2,3,0,0,3,9,13.0,0.8,1.133333333333333,14.25,8.0,504,372,0,False,46.800000000000004,2,12.0,6.0,12.0,6.0
630,12.23,F,60.0,20170906,30000.0,9.0,4,2,0,4,2,3,1,2,0.0,0.0,0.0,4.166666666666667,6.166666666666668,576,0,0,False,46.2,0,6.0,4.0,4.0,6.0
678,150.92000000000002,M,47.0,20151018,38000.0,34.0,5,3,3,14,2,0,0,11,9.0,0.84,0.84,8.454545454545455,7.272727272727272,504,570,0,False,27.12,0,11.0,9.0,11.0,10.0
576,56.95,F,39.0,20171004,94000.0,49.0,4,4,1,2,0,0,7,2,5.0,0.6363636363636364,0.4545454545454546,7.222222222222222,7.0,576,342,0,False,44.72727272727273,0,9.0,2.0,7.0,9.0
582,0.0,M,73.0,20171005,77000.0,32.0,4,4,0,0,0,0,2,6,0.0,0.0,0.0,10.0,8.5,576,0,0,False,51.75,0,8.0,6.0,6.0,8.0
630,355.48999999999995,F,70.0,20171129,72000.0,121.0,6,5,6,19,1,0,12,5,42.0,1.2777777777777777,1.8055555555555556,10.294117647058824,7.529411764705882,576,600,0,False,17.5,4,17.0,15.0,8.0,15.0
648,138.29,M,52.0,20151024,119000.0,19.0,3,2,3,6,1,0,0,8,7.0,1.5,1.9285714285714288,8.875,7.0,576,648,0,False,46.28571428571429,2,8.0,3.0,8.0,8.0
576,0.0,M,65.0,20180422,52000.0,35.0,5,4,0,0,1,0,2,7,0.0,0.0,0.0,11.555555555555557,8.0,576,0,0,False,45.33333333333334,0,9.0,2.0,9.0,6.0
708,12.159999999999998,M,63.0,20170729,36000.0,47.0,6,4,1,6,2,1,4,6,3.0,0.41176470588235287,0.41176470588235287,6.818181818181818,6.727272727272727,576,318,0,False,41.64705882352941,0,11.0,7.0,9.0,11.0
708,139.04,F,18.0,20151030,62000.0,25.0,4,1,3,8,3,1,2,5,11.0,1.3125,1.1875,5.625,6.625,576,594,0,False,44.25,0,8.0,5.0,8.0,8.0
612,31.900000000000002,F,41.0,20180126,53000.0,79.0,6,4,2,2,2,0,7,5,13.0,0.8571428571428571,1.2142857142857142,10.083333333333334,6.666666666666668,576,612,0,False,43.714285714285715,2,12.0,10.0,10.0,10.0
636,90.17,F,73.0,20151128,74000.0,40.0,3,1,2,5,2,1,3,2,15.0,1.3636363636363635,2.727272727272727,11.666666666666666,6.5,576,612,0,False,20.72727272727273,1,6.0,3.0,6.0,4.0
684,51.75,M,50.0,20170118,30000.0,37.0,5,3,1,7,2,4,3,2,10.0,0.4375,0.625,6.666666666666668,5.555555555555555,576,606,0,False,42.75,1,9.0,7.0,2.0,8.0
714,34.910000000000004,M,66.0,20150204,72000.0,28.0,6,1,2,9,5,0,2,7,4.0,0.7777777777777778,1.1111111111111112,9.666666666666666,7.333333333333334,576,666,0,False,39.666666666666664,0,9.0,1.0,9.0,8.0
714,23.22,M,42.0,20180715,30000.0,46.0,6,4,1,6,2,0,3,8,2.0,0.5882352941176471,0.5882352941176471,9.909090909090908,8.636363636363638,576,474,0,False,42.0,0,11.0,9.0,9.0,10.0
690,9.18,M,58.0,20180610,51000.0,32.0,6,3,0,9,3,0,3,6,0.0,0.0,0.0,8.77777777777778,6.666666666666668,576,0,0,False,38.333333333333336,0,9.0,5.0,9.0,8.0
576,0.0,M,71.0,20180227,45000.0,20.0,5,2,0,0,3,3,2,2,0.0,0.0,0.0,7.142857142857143,6.0,576,0,0,False,58.28571428571429,0,7.0,2.0,7.0,5.0
612,15.23,O,47.0,20180423,51000.0,34.0,3,3,1,1,0,2,3,2,10.0,0.625,1.25,7.142857142857143,5.2857142857142865,576,456,0,False,76.5,1,7.0,3.0,7.0,7.0
690,150.91,F,71.0,20160210,36000.0,81.0,6,3,6,17,3,0,5,10,32.0,1.625,2.65625,14.0,8.6,576,648,0,False,21.5625,1,15.0,6.0,15.0,8.0
576,237.84000000000003,M,58.0,20171216,60000.0,62.0,5,4,4,14,1,0,6,7,19.0,1.0,1.2962962962962963,9.615384615384617,7.0,576,522,0,False,15.11111111111111,4,13.0,9.0,13.0,12.0
636,60.28,M,46.0,20171101,100000.0,36.0,5,4,2,2,1,2,2,7,7.0,1.5384615384615383,2.3076923076923075,10.909090909090908,8.0,576,636,0,False,48.92307692307692,2,11.0,5.0,11.0,7.0
666,167.88,M,21.0,20131203,70000.0,57.0,6,4,2,19,2,1,5,6,4.0,0.45161290322580644,0.6451612903225806,8.75,6.416666666666668,576,552,0,False,21.483870967741936,0,12.0,4.0,10.0,12.0
636,16.580000000000002,M,59.0,20171030,45000.0,9.0,3,1,0,6,2,1,0,3,0.0,0.0,0.0,10.0,7.0,576,0,0,False,63.6,0,4.0,0.0,4.0,3.0
594,159.88,F,74.0,20160503,77000.0,27.0,4,1,2,6,3,1,5,1,10.0,0.9230769230769231,0.7692307692307693,5.0,5.714285714285714,576,438,0,False,45.69230769230769,0,7.0,3.0,7.0,7.0
582,32.82,M,62.0,20170802,54000.0,12.0,2,2,1,2,0,0,0,5,2.0,1.4285714285714286,1.4285714285714286,8.8,8.8,576,474,0,False,66.0,1,5.0,5.0,5.0,5.0
576,89.28,M,67.0,20170802,99000.0,24.0,5,1,2,3,4,2,4,2,7.0,1.2727272727272727,1.3636363636363635,5.0,6.125,576,564,0,False,50.18181818181818,0,8.0,1.0,7.0,8.0
702,132.19000000000003,F,36.0,20160127,58000.0,30.0,5,2,3,9,3,4,2,4,15.0,1.4210526315789471,2.3684210526315788,9.0,6.6000000000000005,576,624,0,False,36.94736842105263,0,10.0,4.0,6.0,6.0
666,28.66,M,32.0,20150213,57000.0,40.0,5,3,0,10,2,2,5,1,0.0,0.0,0.0,6.875,6.375,576,0,0,False,37.0,0,8.0,3.0,6.0,7.0
588,57.68,M,72.0,20180609,53000.0,54.0,5,5,4,4,0,2,3,9,18.0,1.4444444444444444,1.8888888888888888,7.2857142857142865,6.0,576,582,0,False,32.666666666666664,2,14.0,11.0,12.0,14.0
